y,x,highway,ref,street_count,junction,railway,geometry
40.5736671,-74.0955781,,,4,,,POINT (-74.0955781 40.5736671)
40.5728277,-74.0963672,,,4,,,POINT (-74.0963672 40.5728277)
40.5717757,-74.0973442,,,4,,,POINT (-74.0973442 40.5717757)
40.570742,-74.0983167,,,1,,,POINT (-74.0983167 40.570742)
40.591495,-74.077322,,,3,,,POINT (-74.077322 40.591495)
40.5913506,-74.0777174,,,3,,,POINT (-74.0777174 40.5913506)
40.590627,-74.079779,,,3,,,POINT (-74.079779 40.590627)
40.590369,-74.0805264,,,3,,,POINT (-74.0805264 40.590369)
40.551877,-74.179943,,,4,,,POINT (-74.179943 40.551877)
40.5521089,-74.17816,,,3,,,POINT (-74.17816 40.5521089)
40.6031315,-74.1020256,,,1,,,POINT (-74.1020256 40.6031315)
40.605256,-74.119044,,,3,,,POINT (-74.119044 40.605256)
40.606524,-74.119126,,,3,,,POINT (-74.119126 40.606524)
40.5423769,-74.1757731,,,3,,,POINT (-74.1757731 40.5423769)
40.5412297,-74.1751338,,,3,,,POINT (-74.1751338 40.5412297)
40.6103956,-74.0669752,,,3,,,POINT (-74.0669752 40.6103956)
40.6105752,-74.0665212,,,3,,,POINT (-74.0665212 40.6105752)
40.590126,-74.09358,,,3,,,POINT (-74.09358 40.590126)
40.589447,-74.092267,,,4,,,POINT (-74.092267 40.589447)
40.5884468,-74.0903321,,,4,,,POINT (-74.0903321 40.5884468)
40.587585,-74.088708,,,4,,,POINT (-74.088708 40.587585)
40.586599,-74.086833,,,3,,,POINT (-74.086833 40.586599)
40.593097,-74.099303,,,1,,,POINT (-74.099303 40.593097)
40.592663,-74.098456,,,4,,,POINT (-74.098456 40.592663)
40.591284,-74.095813,,,3,,,POINT (-74.095813 40.591284)
40.5904521,-74.0942085,,,3,,,POINT (-74.0942085 40.5904521)
40.5372373,-74.1585195,,,3,,,POINT (-74.1585195 40.5372373)
40.536561,-74.1591136,,,4,,,POINT (-74.1591136 40.536561)
40.5359237,-74.159676,,,4,,,POINT (-74.159676 40.5359237)
40.5352748,-74.1602567,,,4,,,POINT (-74.1602567 40.5352748)
40.5347194,-74.1608546,,,4,,,POINT (-74.1608546 40.5347194)
40.5342974,-74.1615097,,,3,,,POINT (-74.1615097 40.5342974)
40.5338808,-74.1622913,,,4,,,POINT (-74.1622913 40.5338808)
40.5333752,-74.1631756,,,3,,,POINT (-74.1631756 40.5333752)
40.532945,-74.1639444,,,4,,,POINT (-74.1639444 40.532945)
40.532276,-74.165467,,,4,,,POINT (-74.165467 40.532276)
40.531538,-74.167275,,,4,,,POINT (-74.167275 40.531538)
40.53054,-74.169666,,,4,,,POINT (-74.169666 40.53054)
40.5323894,-74.2249078,,,4,,,POINT (-74.2249078 40.5323894)
40.5277242,-74.230238,traffic_signals,,3,,,POINT (-74.230238 40.5277242)
40.5282297,-74.239371,traffic_signals,,4,,,POINT (-74.239371 40.5282297)
40.560836,-74.1998995,,,3,,,POINT (-74.1998995 40.560836)
40.5586999,-74.205295,,,3,,,POINT (-74.205295 40.5586999)
40.557631,-74.2069148,traffic_signals,,4,,,POINT (-74.2069148 40.557631)
40.5569093,-74.2083052,,,3,,,POINT (-74.2083052 40.5569093)
40.5548313,-74.2140655,,,3,,,POINT (-74.2140655 40.5548313)
40.5516356,-74.2185202,,,3,,,POINT (-74.2185202 40.5516356)
40.5490611,-74.2208251,traffic_signals,,4,,,POINT (-74.2208251 40.5490611)
40.553177,-74.210129,,,1,,,POINT (-74.210129 40.553177)
40.5404128,-74.2157268,,,4,,,POINT (-74.2157268 40.5404128)
40.5411149,-74.2158491,,,3,,,POINT (-74.2158491 40.5411149)
40.5412846,-74.2158771,,,3,,,POINT (-74.2158771 40.5412846)
40.5749037,-74.1148466,,,3,,,POINT (-74.1148466 40.5749037)
40.57365,-74.112514,,,4,,,POINT (-74.112514 40.57365)
40.572627,-74.110598,,,4,,,POINT (-74.110598 40.572627)
40.5716212,-74.1086952,,,3,,,POINT (-74.1086952 40.5716212)
40.590561,-74.156339,,,3,,,POINT (-74.156339 40.590561)
40.588467,-74.152631,,,4,,,POINT (-74.152631 40.588467)
40.587213,-74.150399,,,3,,,POINT (-74.150399 40.587213)
40.595182,-74.064063,,,3,,,POINT (-74.064063 40.595182)
40.594287,-74.0630147,,,3,,,POINT (-74.0630147 40.594287)
40.526466,-74.206237,,,1,,,POINT (-74.206237 40.526466)
40.526331,-74.207412,,,3,,,POINT (-74.207412 40.526331)
40.6368821,-74.1591576,,,3,,,POINT (-74.1591576 40.6368821)
40.531067,-74.159085,,,3,,,POINT (-74.159085 40.531067)
40.5299408,-74.161753,,,4,,,POINT (-74.161753 40.5299408)
40.5292208,-74.1634083,,,3,,,POINT (-74.1634083 40.5292208)
40.6180506,-74.0902221,,,3,,,POINT (-74.0902221 40.6180506)
40.6368222,-74.1536775,,,3,,,POINT (-74.1536775 40.6368222)
40.6363594,-74.1537203,,,1,,,POINT (-74.1537203 40.6363594)
40.5457957,-74.2153174,,,4,,,POINT (-74.2153174 40.5457957)
40.520504,-74.197567,,,3,,,POINT (-74.197567 40.520504)
40.52004,-74.1999674,,,1,,,POINT (-74.1999674 40.52004)
40.612006,-74.08931,,,3,,,POINT (-74.08931 40.612006)
40.611051,-74.089933,,,4,,,POINT (-74.089933 40.611051)
40.609992,-74.090647,,,1,,,POINT (-74.090647 40.609992)
40.62727,-74.084808,,,3,,,POINT (-74.084808 40.62727)
40.609272,-74.066766,,,3,,,POINT (-74.066766 40.609272)
40.6370764,-74.1503807,,,3,,,POINT (-74.1503807 40.6370764)
40.631752,-74.151222,,,4,,,POINT (-74.151222 40.631752)
40.628664,-74.151672,,,4,,,POINT (-74.151672 40.628664)
40.627999,-74.151777,,,3,,,POINT (-74.151777 40.627999)
40.6272497,-74.1518893,,,4,,,POINT (-74.1518893 40.6272497)
40.6265763,-74.151985,,,3,,,POINT (-74.151985 40.6265763)
40.6255152,-74.1521387,,,3,,,POINT (-74.1521387 40.6255152)
40.6098618,-74.1226776,,,3,,,POINT (-74.1226776 40.6098618)
40.6285502,-74.1000105,,,3,,,POINT (-74.1000105 40.6285502)
40.631214,-74.10051,traffic_signals,,4,,,POINT (-74.10051 40.631214)
40.63198,-74.100659,,,4,,,POINT (-74.100659 40.63198)
40.632674,-74.100786,,,4,,,POINT (-74.100786 40.632674)
40.6333752,-74.1008432,,,4,,,POINT (-74.1008432 40.6333752)
40.6343001,-74.1004613,,,3,,,POINT (-74.1004613 40.6343001)
40.5358638,-74.1778244,,,3,,,POINT (-74.1778244 40.5358638)
40.535399,-74.1773731,turning_circle,,1,,,POINT (-74.1773731 40.535399)
40.5776877,-74.1176128,,,3,,,POINT (-74.1176128 40.5776877)
40.578192,-74.118289,,,4,,,POINT (-74.118289 40.578192)
40.579022,-74.11847,,,3,,,POINT (-74.11847 40.579022)
40.579751,-74.118673,,,3,,,POINT (-74.118673 40.579751)
40.580478,-74.118891,,,3,,,POINT (-74.118891 40.580478)
40.5811904,-74.1191718,,,1,,,POINT (-74.1191718 40.5811904)
40.504407,-74.238812,,,3,,,POINT (-74.238812 40.504407)
40.5042859,-74.239499,,,3,,,POINT (-74.239499 40.5042859)
40.5064771,-74.231008,,,3,,,POINT (-74.231008 40.5064771)
40.613011,-74.150087,,,1,,,POINT (-74.150087 40.613011)
40.612627,-74.150193,,,4,,,POINT (-74.150193 40.612627)
40.6111864,-74.1505913,,,3,,,POINT (-74.1505913 40.6111864)
40.6106877,-74.1508184,,,3,,,POINT (-74.1508184 40.6106877)
40.6149613,-74.1494817,,,3,,,POINT (-74.1494817 40.6149613)
40.6440866,-74.0777689,,,4,,,POINT (-74.0777689 40.6440866)
40.6437831,-74.0784463,,,3,,,POINT (-74.0784463 40.6437831)
40.642974,-74.079907,,,3,,,POINT (-74.079907 40.642974)
40.642446,-74.110391,,,4,,,POINT (-74.110391 40.642446)
40.642706,-74.108217,,,3,,,POINT (-74.108217 40.642706)
40.551068,-74.152304,,,1,,,POINT (-74.152304 40.551068)
40.551464,-74.152474,,,4,,,POINT (-74.152474 40.551464)
40.552141,-74.152763,,,3,,,POINT (-74.152763 40.552141)
40.572102,-74.128239,,,3,,,POINT (-74.128239 40.572102)
40.5732246,-74.1298709,,,3,,,POINT (-74.1298709 40.5732246)
40.5741209,-74.1309538,,,3,,,POINT (-74.1309538 40.5741209)
40.57475,-74.131311,,,4,,,POINT (-74.131311 40.57475)
40.575387,-74.131676,,,4,,,POINT (-74.131676 40.575387)
40.5760128,-74.1320272,,,3,,,POINT (-74.1320272 40.5760128)
40.6130251,-74.1376293,,,1,,,POINT (-74.1376293 40.6130251)
40.613071,-74.138816,,,4,,,POINT (-74.138816 40.613071)
40.613214,-74.139732,,,4,,,POINT (-74.139732 40.613214)
40.6133654,-74.140665,stop,,4,,,POINT (-74.140665 40.6133654)
40.613686,-74.142681,,,4,,,POINT (-74.142681 40.613686)
40.613833,-74.143629,,,4,,,POINT (-74.143629 40.613833)
40.614128,-74.145492,,,4,,,POINT (-74.145492 40.614128)
40.614273,-74.1464072,stop,,4,,,POINT (-74.1464072 40.614273)
40.614555,-74.147688,,,3,,,POINT (-74.147688 40.614555)
40.614755,-74.148583,,,3,,,POINT (-74.148583 40.614755)
40.6151555,-74.1503696,,,3,,,POINT (-74.1503696 40.6151555)
40.6153,-74.1513341,,,3,,,POINT (-74.1513341 40.6153)
40.6154528,-74.1524425,,,3,,,POINT (-74.1524425 40.6154528)
40.518652,-74.194189,,,3,,,POINT (-74.194189 40.518652)
40.518289,-74.195215,,,3,,,POINT (-74.195215 40.518289)
40.517865,-74.196996,,,4,,,POINT (-74.196996 40.517865)
40.51928,-74.194649,,,3,,,POINT (-74.194649 40.51928)
40.5881448,-74.1057342,,,2,,,POINT (-74.1057342 40.5881448)
40.5855984,-74.1074135,,,3,,,POINT (-74.1074135 40.5855984)
40.58611,-74.10793,,,3,,,POINT (-74.10793 40.58611)
40.546622,-74.189306,,,3,,,POINT (-74.189306 40.546622)
40.5474,-74.190786,,,4,,,POINT (-74.190786 40.5474)
40.54866,-74.1932519,,,3,,,POINT (-74.1932519 40.54866)
40.597033,-74.093364,traffic_signals,,4,,,POINT (-74.093364 40.597033)
40.596796,-74.092633,,,3,,,POINT (-74.092633 40.596796)
40.59665,-74.092076,,,3,,,POINT (-74.092076 40.59665)
40.596432,-74.091219,,,4,,,POINT (-74.091219 40.596432)
40.596056,-74.08829,,,3,,,POINT (-74.08829 40.596056)
40.5959788,-74.087147,,,4,,,POINT (-74.087147 40.5959788)
40.595892,-74.0857972,traffic_signals,,4,,,POINT (-74.0857972 40.595892)
40.558789,-74.142497,,,3,,,POINT (-74.142497 40.558789)
40.558461,-74.143047,,,3,,,POINT (-74.143047 40.558461)
40.558173,-74.143428,,,3,,,POINT (-74.143428 40.558173)
40.6068566,-74.1464581,,,3,,,POINT (-74.1464581 40.6068566)
40.606346,-74.143982,,,3,,,POINT (-74.143982 40.606346)
40.598111,-74.0662657,,,3,,,POINT (-74.0662657 40.598111)
40.596826,-74.065894,,,3,,,POINT (-74.065894 40.596826)
40.6015836,-74.0893627,stop,,4,,,POINT (-74.0893627 40.6015836)
40.602368,-74.088119,,,3,,,POINT (-74.088119 40.602368)
40.602936,-74.08747,,,4,,,POINT (-74.08747 40.602936)
40.603661,-74.086745,,,1,,,POINT (-74.086745 40.603661)
40.6112658,-74.1511253,,,3,,,POINT (-74.1511253 40.6112658)
40.5359319,-74.1553291,,,4,,,POINT (-74.1553291 40.5359319)
40.5365788,-74.156483,,,3,,,POINT (-74.156483 40.5365788)
40.538299,-74.15842,,,3,,,POINT (-74.15842 40.538299)
40.5384484,-74.1585455,,,3,,,POINT (-74.1585455 40.5384484)
40.5388082,-74.1588257,,,3,,,POINT (-74.1588257 40.5388082)
40.541995,-74.161692,,,4,,,POINT (-74.161692 40.541995)
40.5437434,-74.163501,traffic_signals,,4,,,POINT (-74.163501 40.5437434)
40.62438,-74.128739,,,3,,,POINT (-74.128739 40.62438)
40.623994,-74.1296789,,,1,,,POINT (-74.1296789 40.623994)
40.588588,-74.09618,,,3,,,POINT (-74.09618 40.588588)
40.589417,-74.094576,,,4,,,POINT (-74.094576 40.589417)
40.588448,-74.09591,,,3,,,POINT (-74.09591 40.588448)
40.639543,-74.132174,,,3,,,POINT (-74.132174 40.639543)
40.6154022,-74.1383813,turning_circle,,1,,,POINT (-74.1383813 40.6154022)
40.615518,-74.139113,,,4,,,POINT (-74.139113 40.615518)
40.615657,-74.140048,,,3,,,POINT (-74.140048 40.615657)
40.589493,-74.149728,,,3,,,POINT (-74.149728 40.589493)
40.590176,-74.15097,traffic_signals,,3,,,POINT (-74.15097 40.590176)
40.590937,-74.152352,,,3,,,POINT (-74.152352 40.590937)
40.592136,-74.154509,,,3,,,POINT (-74.154509 40.592136)
40.5926174,-74.1553556,,,4,,,POINT (-74.1553556 40.5926174)
40.593047,-74.156103,,,3,,,POINT (-74.156103 40.593047)
40.593197,-74.156366,traffic_signals,,3,,,POINT (-74.156366 40.593197)
40.5941031,-74.1579742,traffic_signals,,4,,,POINT (-74.1579742 40.5941031)
40.5946804,-74.1589611,,,3,,,POINT (-74.1589611 40.5946804)
40.5951961,-74.1598956,,,3,,,POINT (-74.1598956 40.5951961)
40.5953381,-74.1602831,,,3,,,POINT (-74.1602831 40.5953381)
40.5764041,-74.12707,traffic_signals,,3,,,POINT (-74.12707 40.5764041)
40.5768339,-74.1271573,,,3,,,POINT (-74.1271573 40.5768339)
40.5775476,-74.1272559,,,3,,,POINT (-74.1272559 40.5775476)
40.578958,-74.126967,,,3,,,POINT (-74.126967 40.578958)
40.579179,-74.127115,,,3,,,POINT (-74.127115 40.579179)
40.5797686,-74.127476,,,3,,,POINT (-74.127476 40.5797686)
40.5811498,-74.1285968,,,3,,,POINT (-74.1285968 40.5811498)
40.5818572,-74.1294068,,,3,,,POINT (-74.1294068 40.5818572)
40.5836275,-74.1321426,,,2,,,POINT (-74.1321426 40.5836275)
40.5890699,-74.1386308,traffic_signals,,3,,,POINT (-74.1386308 40.5890699)
40.5885639,-74.1458338,traffic_signals,,4,,,POINT (-74.1458338 40.5885639)
40.5885597,-74.1463687,,,3,,,POINT (-74.1463687 40.5885597)
40.570617,-74.119499,,,1,,,POINT (-74.119499 40.570617)
40.570014,-74.120078,,,3,,,POINT (-74.120078 40.570014)
40.6277803,-74.15422,,,3,,,POINT (-74.15422 40.6277803)
40.6275397,-74.1537504,,,1,,,POINT (-74.1537504 40.6275397)
40.5178519,-74.2105515,,,1,,,POINT (-74.2105515 40.5178519)
40.5193953,-74.2098996,,,1,,,POINT (-74.2098996 40.5193953)
40.518919,-74.209721,,,4,,,POINT (-74.209721 40.518919)
40.5182319,-74.2093929,,,1,,,POINT (-74.2093929 40.5182319)
40.622986,-74.1355548,,,3,,,POINT (-74.1355548 40.622986)
40.621396,-74.135768,,,3,,,POINT (-74.135768 40.621396)
40.621439,-74.136089,,,3,,,POINT (-74.136089 40.621439)
40.620772,-74.136269,,,4,,,POINT (-74.136269 40.620772)
40.62002,-74.136472,,,4,,,POINT (-74.136472 40.62002)
40.619564,-74.136595,,,3,,,POINT (-74.136595 40.619564)
40.619038,-74.136736,,,4,,,POINT (-74.136736 40.619038)
40.618163,-74.136972,,,4,,,POINT (-74.136972 40.618163)
40.6166688,-74.1373771,,,3,,,POINT (-74.1373771 40.6166688)
40.604105,-74.089613,,,3,,,POINT (-74.089613 40.604105)
40.604123,-74.090505,,,4,,,POINT (-74.090505 40.604123)
40.604148,-74.091153,,,3,,,POINT (-74.091153 40.604148)
40.546699,-74.173623,,,3,,,POINT (-74.173623 40.546699)
40.544083,-74.175783,,,3,,,POINT (-74.175783 40.544083)
40.6346155,-74.1580652,,,3,,,POINT (-74.1580652 40.6346155)
40.615329,-74.130992,,,3,,,POINT (-74.130992 40.615329)
40.615483,-74.132034,,,3,,,POINT (-74.132034 40.615483)
40.615587,-74.132703,,,3,,,POINT (-74.132703 40.615587)
40.6156952,-74.1333624,,,3,,,POINT (-74.1333624 40.6156952)
40.642345,-74.111252,,,1,,,POINT (-74.111252 40.642345)
40.544294,-74.200099,,,3,,,POINT (-74.200099 40.544294)
40.629075,-74.133437,,,3,,,POINT (-74.133437 40.629075)
40.629542,-74.134087,,,3,,,POINT (-74.134087 40.629542)
40.558719,-74.144618,,,3,,,POINT (-74.144618 40.558719)
40.559161,-74.143859,,,4,,,POINT (-74.143859 40.559161)
40.559894,-74.142588,,,1,,,POINT (-74.142588 40.559894)
40.564175,-74.1812333,,,4,,,POINT (-74.1812333 40.564175)
40.5639594,-74.1830765,,,3,,,POINT (-74.1830765 40.5639594)
40.554617,-74.1407593,,,3,,,POINT (-74.1407593 40.554617)
40.555117,-74.160792,,,4,,,POINT (-74.160792 40.555117)
40.554423,-74.160552,,,4,,,POINT (-74.160552 40.554423)
40.641311,-74.112414,,,3,,,POINT (-74.112414 40.641311)
40.643123,-74.112756,,,3,,,POINT (-74.112756 40.643123)
40.5758426,-74.1198088,traffic_signals,,3,,,POINT (-74.1198088 40.5758426)
40.574908,-74.120644,,,4,,,POINT (-74.120644 40.574908)
40.574022,-74.121494,,,3,,,POINT (-74.121494 40.574022)
40.573833,-74.1217,,,3,,,POINT (-74.1217 40.573833)
40.5143991,-74.2356557,,,3,,,POINT (-74.2356557 40.5143991)
40.512914,-74.235143,,,3,,,POINT (-74.235143 40.512914)
40.512239,-74.23491,,,3,,,POINT (-74.23491 40.512239)
40.511972,-74.234825,,,3,,,POINT (-74.234825 40.511972)
40.510712,-74.234398,,,4,,,POINT (-74.234398 40.510712)
40.509164,-74.23387,,,3,,,POINT (-74.23387 40.509164)
40.5086602,-74.2336994,,,3,,,POINT (-74.2336994 40.5086602)
40.507237,-74.233228,,,3,,,POINT (-74.233228 40.507237)
40.5067656,-74.233063,traffic_signals,,4,,,POINT (-74.233063 40.5067656)
40.503579,-74.232012,,,3,,,POINT (-74.232012 40.503579)
40.5028067,-74.2317034,,,3,,,POINT (-74.2317034 40.5028067)
40.5023319,-74.2319105,,,1,,,POINT (-74.2319105 40.5023319)
40.5138549,-74.2341513,,,1,,,POINT (-74.2341513 40.5138549)
40.595296,-74.140037,,,3,,,POINT (-74.140037 40.595296)
40.59473,-74.140551,,,3,,,POINT (-74.140551 40.59473)
40.594173,-74.141084,,,3,,,POINT (-74.141084 40.594173)
40.593647,-74.141688,,,3,,,POINT (-74.141688 40.593647)
40.5295533,-74.1827696,,,3,,,POINT (-74.1827696 40.5295533)
40.5299159,-74.1819383,,,1,,,POINT (-74.1819383 40.5299159)
40.555683,-74.173363,,,3,,,POINT (-74.173363 40.555683)
40.5554808,-74.1751822,,,3,,,POINT (-74.1751822 40.5554808)
40.519945,-74.20599,,,3,,,POINT (-74.20599 40.519945)
40.519738,-74.206896,,,3,,,POINT (-74.206896 40.519738)
40.519539,-74.207782,,,3,,,POINT (-74.207782 40.519539)
40.54631,-74.197881,,,3,,,POINT (-74.197881 40.54631)
40.546694,-74.198087,,,3,,,POINT (-74.198087 40.546694)
40.595854,-74.183811,,,3,,,POINT (-74.183811 40.595854)
40.5953248,-74.1830801,,,4,,,POINT (-74.1830801 40.5953248)
40.5950277,-74.182668,,,3,,,POINT (-74.182668 40.5950277)
40.5943097,-74.1836767,,,3,,,POINT (-74.1836767 40.5943097)
40.5944323,-74.1839133,,,1,,,POINT (-74.1839133 40.5944323)
40.517265,-74.237885,,,3,,,POINT (-74.237885 40.517265)
40.516848,-74.237191,,,3,,,POINT (-74.237191 40.516848)
40.516336,-74.2363542,,,3,,,POINT (-74.2363542 40.516336)
40.5150607,-74.2345816,,,3,,,POINT (-74.2345816 40.5150607)
40.528718,-74.160859,,,3,,,POINT (-74.160859 40.528718)
40.527964,-74.162578,,,3,,,POINT (-74.162578 40.527964)
40.599503,-74.13099,,,3,,,POINT (-74.13099 40.599503)
40.600307,-74.133429,,,3,,,POINT (-74.133429 40.600307)
40.601129,-74.134455,traffic_signals,,4,,,POINT (-74.134455 40.601129)
40.6015277,-74.1349862,,,3,,,POINT (-74.1349862 40.6015277)
40.602232,-74.13586,,,3,,,POINT (-74.13586 40.602232)
40.60243,-74.136094,,,4,,,POINT (-74.136094 40.60243)
40.6032933,-74.13711,,,3,,,POINT (-74.13711 40.6032933)
40.5920894,-74.0776851,,,4,,,POINT (-74.0776851 40.5920894)
40.5909923,-74.0809103,,,3,,,POINT (-74.0809103 40.5909923)
40.508662,-74.234635,,,3,,,POINT (-74.234635 40.508662)
40.508457,-74.235647,,,3,,,POINT (-74.235647 40.508457)
40.548206,-74.158632,,,3,,,POINT (-74.158632 40.548206)
40.55154,-74.160107,,,5,,,POINT (-74.160107 40.55154)
40.6315736,-74.1495388,,,3,,,POINT (-74.1495388 40.6315736)
40.516242,-74.196844,,,3,,,POINT (-74.196844 40.516242)
40.516105,-74.1986728,,,3,,,POINT (-74.1986728 40.516105)
40.6184984,-74.1498241,,,3,,,POINT (-74.1498241 40.6184984)
40.59431,-74.143183,,,3,,,POINT (-74.143183 40.59431)
40.544572,-74.195094,,,3,,,POINT (-74.195094 40.544572)
40.545301,-74.192473,,,4,,,POINT (-74.192473 40.545301)
40.5455999,-74.1914017,,,3,,,POINT (-74.1914017 40.5455999)
40.546039,-74.189885,,,3,,,POINT (-74.189885 40.546039)
40.547258,-74.188768,,,3,,,POINT (-74.188768 40.547258)
40.547854,-74.188258,,,4,,,POINT (-74.188258 40.547854)
40.549671,-74.186671,,,4,,,POINT (-74.186671 40.549671)
40.551185,-74.18538,,,3,,,POINT (-74.18538 40.551185)
40.552279,-74.184465,,,3,,,POINT (-74.184465 40.552279)
40.5528037,-74.1839842,,,3,,,POINT (-74.1839842 40.5528037)
40.5531915,-74.1836091,,,3,,,POINT (-74.1836091 40.5531915)
40.5533503,-74.1826722,,,3,,,POINT (-74.1826722 40.5533503)
40.59159,-74.151725,,,3,,,POINT (-74.151725 40.59159)
40.592207,-74.151132,,,3,,,POINT (-74.151132 40.592207)
40.592792,-74.15057,,,3,,,POINT (-74.15057 40.592792)
40.5538296,-74.1457871,traffic_signals,,3,,,POINT (-74.1457871 40.5538296)
40.5540707,-74.1445565,,,1,,,POINT (-74.1445565 40.5540707)
40.5098174,-74.2491163,,,3,,,POINT (-74.2491163 40.5098174)
40.509683,-74.2474716,,,3,,,POINT (-74.2474716 40.509683)
40.5611657,-74.1842118,,,3,,,POINT (-74.1842118 40.5611657)
40.561317,-74.186863,,,3,,,POINT (-74.186863 40.561317)
40.631271,-74.076374,,,3,,,POINT (-74.076374 40.631271)
40.6315774,-74.0774998,,,3,,,POINT (-74.0774998 40.6315774)
40.5455622,-74.1402343,,,3,,,POINT (-74.1402343 40.5455622)
40.5457506,-74.1399669,,,3,,,POINT (-74.1399669 40.5457506)
40.5458251,-74.1400356,,,1,,,POINT (-74.1400356 40.5458251)
40.5456596,-74.1398439,,,1,,,POINT (-74.1398439 40.5456596)
40.5471785,-74.1555438,,,1,,,POINT (-74.1555438 40.5471785)
40.547734,-74.156055,,,3,,,POINT (-74.156055 40.547734)
40.546151,-74.154482,,,4,,,POINT (-74.154482 40.546151)
40.5464996,-74.1548187,,,1,,,POINT (-74.1548187 40.5464996)
40.5512257,-74.1131764,,,4,,,POINT (-74.1131764 40.5512257)
40.5505492,-74.1124542,,,3,,,POINT (-74.1124542 40.5505492)
40.585019,-74.14762,traffic_signals,,3,,,POINT (-74.14762 40.585019)
40.585442,-74.148451,,,3,,,POINT (-74.148451 40.585442)
40.586282,-74.150128,,,3,,,POINT (-74.150128 40.586282)
40.586675,-74.150912,,,3,,,POINT (-74.150912 40.586675)
40.587892,-74.153183,traffic_signals,,4,,,POINT (-74.153183 40.587892)
40.589994,-74.15691,traffic_signals,,4,,,POINT (-74.15691 40.589994)
40.590447,-74.157707,,,3,,,POINT (-74.157707 40.590447)
40.590908,-74.15853,,,4,,,POINT (-74.15853 40.590908)
40.591808,-74.160136,,,3,,,POINT (-74.160136 40.591808)
40.59224,-74.160896,,,3,,,POINT (-74.160896 40.59224)
40.5933421,-74.1635483,,,4,,,POINT (-74.1635483 40.5933421)
40.593482,-74.164391,,,3,,,POINT (-74.164391 40.593482)
40.5941978,-74.1677847,traffic_signals,,3,,,POINT (-74.1677847 40.5941978)
40.5998207,-74.1782326,traffic_signals,,4,,,POINT (-74.1782326 40.5998207)
40.6027209,-74.1841508,traffic_signals,,3,,,POINT (-74.1841508 40.6027209)
40.54605,-74.168739,,,3,,,POINT (-74.168739 40.54605)
40.545595,-74.1725565,,,4,,,POINT (-74.1725565 40.545595)
40.619776,-74.077691,,,3,,,POINT (-74.077691 40.619776)
40.619205,-74.077182,,,3,,,POINT (-74.077182 40.619205)
40.618658,-74.076698,,,3,,,POINT (-74.076698 40.618658)
40.6177152,-74.0761466,turning_circle,,1,,,POINT (-74.0761466 40.6177152)
40.647021,-74.086963,,,3,,,POINT (-74.086963 40.647021)
40.6474839,-74.0847313,,,3,,,POINT (-74.0847313 40.6474839)
40.646612,-74.0810951,,,3,,,POINT (-74.0810951 40.646612)
40.5739783,-74.1295121,,,3,,,POINT (-74.1295121 40.5739783)
40.572878,-74.127918,,,3,,,POINT (-74.127918 40.572878)
40.523394,-74.209584,,,3,,,POINT (-74.209584 40.523394)
40.523166,-74.211184,,,1,,,POINT (-74.211184 40.523166)
40.5231512,-74.2162289,,,3,,,POINT (-74.2162289 40.5231512)
40.5229212,-74.2197012,,,3,,,POINT (-74.2197012 40.5229212)
40.5228607,-74.2206627,,,3,,,POINT (-74.2206627 40.5228607)
40.5227824,-74.2220495,,,3,,,POINT (-74.2220495 40.5227824)
40.522738,-74.222736,,,3,,,POINT (-74.222736 40.522738)
40.58134,-74.103495,,,3,,,POINT (-74.103495 40.58134)
40.57094,-74.122169,,,3,,,POINT (-74.122169 40.57094)
40.573064,-74.125934,,,4,,,POINT (-74.125934 40.573064)
40.573409,-74.126811,,,4,,,POINT (-74.126811 40.573409)
40.573759,-74.127715,,,4,,,POINT (-74.127715 40.573759)
40.5747026,-74.129241,,,3,,,POINT (-74.129241 40.5747026)
40.547762,-74.198185,,,3,,,POINT (-74.198185 40.547762)
40.59859,-74.091341,,,1,,,POINT (-74.091341 40.59859)
40.598323,-74.090426,,,3,,,POINT (-74.090426 40.598323)
40.597446,-74.0935592,,,3,,,POINT (-74.0935592 40.597446)
40.5980411,-74.0941814,,,3,,,POINT (-74.0941814 40.5980411)
40.6149519,-74.0877368,,,4,,,POINT (-74.0877368 40.6149519)
40.614197,-74.088084,,,1,,,POINT (-74.088084 40.614197)
40.578158,-74.120413,,,3,,,POINT (-74.120413 40.578158)
40.55823,-74.130762,,,4,,,POINT (-74.130762 40.55823)
40.557474,-74.131598,,,4,,,POINT (-74.131598 40.557474)
40.556716,-74.132433,,,4,,,POINT (-74.132433 40.556716)
40.555281,-74.134063,,,3,,,POINT (-74.134063 40.555281)
40.54919,-74.211927,,,3,,,POINT (-74.211927 40.54919)
40.6245187,-74.1036414,,,4,,,POINT (-74.1036414 40.6245187)
40.62463,-74.102501,,,3,,,POINT (-74.102501 40.62463)
40.639099,-74.095709,,,3,,,POINT (-74.095709 40.639099)
40.5596374,-74.1212555,,,3,,,POINT (-74.1212555 40.5596374)
40.5586946,-74.122003,,,3,,,POINT (-74.122003 40.5586946)
40.6352791,-74.1630067,,,3,,,POINT (-74.1630067 40.6352791)
40.6356495,-74.1629997,,,3,,,POINT (-74.1629997 40.6356495)
40.614655,-74.10885,,,3,,,POINT (-74.10885 40.614655)
40.613684,-74.10826,,,3,,,POINT (-74.10826 40.613684)
40.6132563,-74.1080001,,,3,,,POINT (-74.1080001 40.6132563)
40.6125286,-74.1074886,,,4,,,POINT (-74.1074886 40.6125286)
